k,num_removed_kmers,candidate_paper_title,candidate_mag_id,citeseer_id,cluster_id,ratio,hashmap_build_time,match,average_query_time_phase1,average_query_time_phase2,average_query_time_total,levenshteinThreshold,ratioThreshold
8,6000,A proof obligation generator for VDM-SL,2351474472,10.1.1.71.4787,3173270,"(21, '-', 9)",79351.3969771862,Match,0.002361297607421875,0.0018184185028076172,0.00427556037902832,0.4,0.85
8,6000,and the term structure of interest rates �,2411292040,10.1.1.329.4014,21976507,"(17, '-', 17)",79351.3969771862,Match,0.0017023086547851562,0.001241445541381836,0.0030159950256347656,0.4,0.85
8,6000,Stream control transmission protocol,2351486833,10.1.1.9.6027,8770707,"(19, '-', 9)",79351.3969771862,Match,0.0017669200897216797,0.0013272762298583984,0.0031692981719970703,0.4,0.85
8,6000,management of acute pancreatitis,2411300405,10.1.1.356.6881,23735366,"(17, '-', 13)",79351.3969771862,Match,0.0009715557098388672,0.0006334781646728516,0.0016531944274902344,0.4,0.85
8,6000,simplex encephalitis,2411302087,10.1.1.415.2524,27786294,"(13, '-', 20)",79351.3969771862,Match,0.000537872314453125,0.0002086162567138672,0.0007627010345458984,0.4,0.85
8,6000,local translation control at synapses,2411302465,10.1.1.327.9855,21812328,"(16, '-', 9)",79351.3969771862,Match,0.0035355091094970703,0.002028942108154297,0.005696773529052734,0.4,0.85
8,6000,Models for longitudinal network data,865921456,10.1.1.216.150,1337270,"(21, '-', 21)",79351.3969771862,Match,0.0023903846740722656,0.0013227462768554688,0.0037910938262939453,0.4,0.85
8,6000,CLIMB grammars: Three projects using metagrammar engineering,866003291,10.1.1.361.3315,24144030,"(33, '-', 33)",79351.3969771862,Match,0.003429889678955078,0.0027060508728027344,0.006286144256591797,0.4,0.85
8,6000,Communication of discharge information for elderly patients in hospital,866099750,10.1.1.275.3334,16406444,"(40, '-', 15)",79351.3969771862,Match,0.002619028091430664,0.002449512481689453,0.005196332931518555,0.4,0.85
8,6000,Clustering with partial information,2411320999,10.1.1.140.1350,9043659,"(17, '-', 17)",79351.3969771862,Match,0.003260374069213867,0.002260446548461914,0.005644559860229492,0.4,0.85
8,6000,of obstructive airway diseases,2411322789,10.1.1.280.9166,17271737,"(19, '-', 18)",79351.3969771862,Match,0.002081155776977539,0.0010840892791748047,0.003229379653930664,0.4,0.85
8,6000,peripheral nerve lesions,2411323714,10.1.1.279.2362,17046055,"(10, '-', 10)",79351.3969771862,Match,0.0008711814880371094,0.000339508056640625,0.0012366771697998047,0.4,0.85
8,6000,Preprojective representations of valued quivers and reduced words in the Weyl group of a Kac-Moody algebra,2411326158,10.1.1.235.8732,5568466,"(56, '-', 10)",79351.3969771862,Match,0.004346609115600586,0.003550291061401367,0.00807499885559082,0.4,0.85
8,6000,Metaphorical paradoxes: A window on the conceptual system Abstract,866557146,10.1.1.109.2690,1199538,"(34, '-', 9)",79351.3969771862,Match,0.003587961196899414,0.0030312538146972656,0.0067768096923828125,0.4,0.85
8,6000,carbohydrate metabolism in,2411329756,10.1.1.288.9024,18334869,"(19, '-', 17)",79351.3969771862,Match,0.0023546218872070312,0.0009124279022216797,0.0033311843872070312,0.4,0.85
8,6000,pulmonary hamartomas,2411330154,10.1.1.279.1793,17038821,"(13, '-', 13)",79351.3969771862,Match,0.0008742809295654297,0.00030684471130371094,0.0012085437774658203,0.4,0.85
8,6000,production rate in human skeletal muscle,2411330973,10.1.1.320.9855,20883425,"(18, '-', 21)",79351.3969771862,Match,0.0026941299438476562,0.0015132427215576172,0.0042879581451416016,0.4,0.85
8,6000,community health centres: a,2411332772,10.1.1.151.4614,9715361,"(12, '-', 13)",79351.3969771862,Match,0.0009808540344238281,0.00086212158203125,0.001893758773803711,0.4,0.85
8,6000,from the other side,2411334210,10.1.1.89.7288,5017034,"(8, '-', 10)",79351.3969771862,Match,0.000156402587890625,9.202957153320312e-05,0.0002562999725341797,0.4,0.85
8,6000,Risø-R-1462(EN) Airborne contamination in the indoor environment and its implications for dose,866839859,10.1.1.133.9018,7419216,"(42, '-', 10)",79351.3969771862,Match,0.003958702087402344,0.0031859874725341797,0.0073049068450927734,0.4,0.85
8,6000,Formal verification of diagnosability via symbolic model checking,2351594802,10.1.1.100.3649,263626,"(39, '-', 39)",79351.3969771862,Match,0.003633260726928711,0.0021381378173828125,0.0058879852294921875,0.4,0.85
8,6000,Giant solitary fibrous tumour of the liver,2411339718,10.1.1.280.7324,17251559,"(20, '-', 26)",79351.3969771862,Match,0.0014357566833496094,0.000997304916381836,0.0025005340576171875,0.4,0.85
8,6000,Partners in research,2411340016,10.1.1.306.7006,19924948,"(10, '-', 5)",79351.3969771862,Match,0.00044727325439453125,0.0002472400665283203,0.0007193088531494141,0.4,0.85
8,6000,Abstract Is the United States losing ground in science? A global perspective on the world science system,2351605949,10.1.1.80.3004,4587460,"(58, '-', 12)",79351.3969771862,Match,0.006453275680541992,0.004887104034423828,0.011579751968383789,0.4,0.85
8,6000,A secure routing protocol for ad hoc networks,2351606930,10.1.1.330.1641,941,"(19, '-', 19)",79351.3969771862,Match,0.005363941192626953,0.0031957626342773438,0.008721113204956055,0.4,0.85
8,6000,hereditary pulmonary arterial hypertension and,2411342593,10.1.1.288.8353,18321657,"(28, '-', 25)",79351.3969771862,Match,0.0021996498107910156,0.0012907981872558594,0.0035600662231445312,0.4,0.85
8,6000,Location-aware key management scheme for wireless sensor networks,2351608675,10.1.1.110.3933,847390,"(24, '-', 24)",79351.3969771862,Match,0.0031032562255859375,0.0017125606536865234,0.004907131195068359,0.4,0.85
8,6000,carcinoma of the prostate,2411344616,10.1.1.280.646,17153475,"(16, '-', 9)",79351.3969771862,Match,0.002616405487060547,0.002232074737548828,0.0049588680267333984,0.4,0.85
8,6000,Strong functional dependencies and their application to normal forms in XML,2351614096,10.1.1.95.2492,316569,"(40, '-', 13)",79351.3969771862,Match,0.0035338401794433594,0.002429485321044922,0.006084442138671875,0.4,0.85
8,6000,Sirs: Multifocal motor neuropathy,2411345810,10.1.1.356.9865,23772121,"(19, '-', 20)",79351.3969771862,Match,0.0002911090850830078,0.00013184547424316406,0.00043392181396484375,0.4,0.85
8,6000,Fast and robust fuzzy c-means clustering algorithms incorporating local information for image segmentation,2351617685,10.1.1.91.6568,4180511,"(42, '-', 19)",79351.3969771862,Match,0.007189750671386719,0.004033565521240234,0.011435985565185547,0.4,0.85
8,6000,of electronic medical records,2411348950,10.1.1.157.1645,10134061,"(14, '-', 13)",79351.3969771862,Match,0.0008358955383300781,0.0004525184631347656,0.0013232231140136719,0.4,0.85
8,6000,cuckoo in the nest,2411360789,10.1.1.351.9225,23250113,"(10, '-', 4)",79351.3969771862,Match,0.00035691261291503906,0.00023627281188964844,0.0006110668182373047,0.4,0.85
8,6000,Gradient phonological acceptability as a grammatical effect,2411361326,10.1.1.408.2073,24539485,"(44, '-', 10)",79351.3969771862,Match,0.003392457962036133,0.0023632049560546875,0.005892038345336914,0.4,0.85
8,6000,Seeing is Believing,2411364013,10.1.1.47.1441,3207578,"(3, '-', 3)",79351.3969771862,Match,5.7220458984375e-05,4.9114227294921875e-05,0.00010943412780761719,0.4,0.85
8,6000,outcome in critically ill patients with acute kidney injury,2411364512,10.1.1.278.2592,16928934,"(35, '-', 17)",79351.3969771862,Match,0.0025482177734375,0.0021932125091552734,0.004854440689086914,0.4,0.85
8,6000,Asymmetric posterior reversible encephalopathy syndrome,2411365113,10.1.1.291.5309,18827181,"(38, '-', 38)",79351.3969771862,Match,0.0028228759765625,0.0015766620635986328,0.004492282867431641,0.4,0.85
8,6000,Regulation of the cytotoxic T cell response to minor histocompatibility antigens. Transplantation,2411365722,10.1.1.285.6240,17903662,"(44, '-', 24)",79351.3969771862,Match,0.0030603408813476562,0.0018129348754882812,0.004965305328369141,0.4,0.85
8,6000,Excimer Laser Photorefractive Keratectomy for Hyperopia,2411367459,10.1.1.17.3704,8510213,"(15, '-', 14)",79351.3969771862,Match,0.0007112026214599609,0.0004093647003173828,0.0011506080627441406,0.4,0.85
8,6000,Seeing is Believing,2411367827,10.1.1.47.1441,3207578,"(3, '-', 3)",79351.3969771862,Match,5.7697296142578125e-05,5.91278076171875e-05,0.00011920928955078125,0.4,0.85
8,6000,for the treatment of erectile dysfunction,2411368124,10.1.1.197.1377,12444178,"(27, '-', 9)",79351.3969771862,Match,0.0016489028930664062,0.0009236335754394531,0.0026292800903320312,0.4,0.85
8,6000,Stationary perfusion methods,2411371273,10.1.1.359.1127,17515817,"(15, '-', 5)",79351.3969771862,Match,0.0019309520721435547,0.0013120174407958984,0.003318309783935547,0.4,0.85
8,6000,management of acute pancreatitis,2411372621,10.1.1.356.6881,23735366,"(17, '-', 17)",79351.3969771862,Match,0.0006926059722900391,0.0003230571746826172,0.0010406970977783203,0.4,0.85
8,6000,On measure solutions of backward stochastic differential equations,2351689351,10.1.1.245.8271,17362779,"(27, '-', 27)",79351.3969771862,Match,0.004789829254150391,0.0025696754455566406,0.007494926452636719,0.4,0.85
8,6000,Lipoprotein lipase in atherosclerosis: its,2411381396,10.1.1.318.4971,20498110,"(19, '-', 20)",79351.3969771862,Match,0.0021796226501464844,0.0014982223510742188,0.003764629364013672,0.4,0.85
8,6000,Sequential product of quantum effects,2351714378,10.1.1.313.9929,872326,"(22, '-', 8)",79351.3969771862,Match,0.002511262893676758,0.0018694400787353516,0.004480123519897461,0.4,0.85
8,6000,A region based stereo matching algorithm using cooperative optimization,2351729753,10.1.1.409.628,10739046,"(45, '-', 45)",79351.3969771862,Match,0.0059659481048583984,0.0039746761322021484,0.010145425796508789,0.4,0.85
8,6000,An efficient location encoding method based on hierarchical administrative district,2351731259,10.1.1.75.8836,4345625,"(53, '-', 9)",79351.3969771862,Match,0.004004955291748047,0.0030832290649414062,0.0072438716888427734,0.4,0.85
8,6000,endocarditis: a case report and review of the literature,2411391165,10.1.1.277.9158,16870842,"(30, '-', 30)",79351.3969771862,Match,0.005181550979614258,0.0030531883239746094,0.00839853286743164,0.4,0.85
8,6000,Polynomial solutions of nonlinear integral equations,2351733066,10.1.1.313.6529,20247763,"(19, '-', 13)",79351.3969771862,Match,0.002771139144897461,0.0024254322052001953,0.005318403244018555,0.4,0.85
8,6000,Antibiotic treatment in acute pancreatitis,2411392185,10.1.1.381.5468,25386843,"(19, '-', 16)",79351.3969771862,Match,0.0016407966613769531,0.0010671615600585938,0.0027654170989990234,0.4,0.85
8,6000,Antiglomerular basement membrane nephritis in the mouse. Study on the role of complement in the heterologous phase,2411393922,10.1.1.285.2165,17547184,"(82, '-', 23)",79351.3969771862,Match,0.009873628616333008,0.007632017135620117,0.017890214920043945,0.4,0.85
8,6000,Some misconceptions about Communicative Language Teaching,2351742450,10.1.1.51.2267,7954858,"(18, '-', 17)",79351.3969771862,Match,0.0029075145721435547,0.0021352767944335938,0.0051572322845458984,0.4,0.85
8,6000,obstetrics and gynaecology,2411398686,10.1.1.413.28,27617788,"(18, '-', 6)",79351.3969771862,Match,0.0004119873046875,0.00024175643920898438,0.0006687641143798828,0.4,0.85
8,6000,Propagators for scalar bound states at finite temperature in a,868830458,10.1.1.267.7111,15500278,"(46, '-', 13)",79351.3969771862,Match,0.0047359466552734375,0.0035581588745117188,0.008473396301269531,0.4,0.85
8,6000,An iterative pruning algorithm for feedforward neural networks,2351755210,10.1.1.158.2976,806875,"(30, '-', 22)",79351.3969771862,Match,0.0034873485565185547,0.001508951187133789,0.005082607269287109,0.4,0.85
8,6000,ulcerative colitis in mice,2411401134,10.1.1.320.4937,20811495,"(14, '-', 10)",79351.3969771862,Match,0.0006191730499267578,0.0003502368927001953,0.000997781753540039,0.4,0.85
8,6000,Bacterial infection in chronic obstructive pulmonary disease,2411402873,10.1.1.319.9552,7019531,"(26, '-', 28)",79351.3969771862,Match,0.0031821727752685547,0.0021085739135742188,0.0054035186767578125,0.4,0.85
8,6000,carbohydrate metabolism in,2411404999,10.1.1.288.9024,18334869,"(19, '-', 17)",79351.3969771862,Match,0.0024383068084716797,0.0011587142944335938,0.003660440444946289,0.4,0.85
8,6000,Hypoparathyroidism- Presenting 40 years after thyroid surgery,2411406653,10.1.1.275.6036,16448647,"(43, '-', 15)",79351.3969771862,Match,0.002733469009399414,0.0013117790222167969,0.004119396209716797,0.4,0.85
8,6000,Outdoor beam tracing over undulating terrain,2411412114,10.1.1.102.2248,497222,"(35, '-', 5)",79351.3969771862,Match,0.001313924789428711,0.0010573863983154297,0.0024306774139404297,0.4,0.85
8,6000,the treatment of acute cholecystitis,2411412673,10.1.1.271.6781,15923085,"(18, '-', 13)",79351.3969771862,Match,0.0006208419799804688,0.0002892017364501953,0.0009365081787109375,0.4,0.85
8,6000,reverse transcriptase-polymerase chain reaction,2411412786,10.1.1.334.6406,22328934,"(30, '-', 28)",79351.3969771862,Match,0.002968311309814453,0.0017609596252441406,0.00482940673828125,0.4,0.85
8,6000,Exact string matching algorithms,2351800092,10.1.1.133.4896,1384962,"(16, '-', 15)",79351.3969771862,Match,0.0033271312713623047,0.0019116401672363281,0.005345582962036133,0.4,0.85
8,6000,cause of severe acute respiratory syndrome.,2411421161,10.1.1.271.5977,15904704,"(26, '-', 26)",79351.3969771862,Match,0.0017254352569580078,0.0007345676422119141,0.002504110336303711,0.4,0.85
8,6000,AIDS Acquired immune deficiency syndrome,2411421184,10.1.1.158.7372,10239108,"(16, '-', 25)",79351.3969771862,Match,0.0018448829650878906,0.0010266304016113281,0.0029311180114746094,0.4,0.85
8,6000,Logic engineering in medicine,2411423042,10.1.1.102.2362,498441,"(13, '-', 8)",79351.3969771862,Match,0.0016641616821289062,0.001112222671508789,0.002844095230102539,0.4,0.85
8,6000,Neuroleptic malignant syndrome (NMS),2411424774,10.1.1.351.3013,23190279,"(22, '-', 7)",79351.3969771862,Match,0.0007801055908203125,0.00036716461181640625,0.0011756420135498047,0.4,0.85
8,6000,Requirements for glycosylphosphatidylinositol attachment are similar but not identical in mammalian cells and parasitic protozoa,2411425521,10.1.1.273.7528,8524644,"(77, '-', 77)",79351.3969771862,Match,0.004900932312011719,0.0034949779510498047,0.008575201034545898,0.4,0.85
8,6000,anti-phospholipid syndrome,2351825040,10.1.1.115.5922,6037344,"(14, '-', 19)",79351.3969771862,Match,0.000766754150390625,0.0003063678741455078,0.0010993480682373047,0.4,0.85
8,6000,glycemic control in patients with type 1 diabetes,2411428373,10.1.1.350.9958,23159472,"(21, '-', 18)",79351.3969771862,Match,0.0015654563903808594,0.0009083747863769531,0.002531290054321289,0.4,0.85
8,6000,A group mobility model for ad hoc wireless networks,2351835207,10.1.1.138.971,96383,"(20, '-', 21)",79351.3969771862,Match,0.0024077892303466797,0.001138448715209961,0.003618955612182617,0.4,0.85
8,6000,Convergence remedies for non-smooth payoffs in option pricing,2351837962,10.1.1.216.6208,3599388,"(40, '-', 11)",79351.3969771862,Match,0.0023949146270751953,0.0020744800567626953,0.004579067230224609,0.4,0.85
8,6000,POSTER 1 Sensitization of the rewarding effects of morphine: Effects of AMPA glutamate receptor blockade,869919233,10.1.1.115.735,5995859,"(46, '-', 13)",79351.3969771862,Match,0.0026340484619140625,0.0018122196197509766,0.004553556442260742,0.4,0.85
8,6000,Pedunculated hepatocellular carcinoma and surgical treatment,2351843885,10.1.1.279.2898,17053555,"(42, '-', 29)",79351.3969771862,Match,0.0031011104583740234,0.0020241737365722656,0.005248069763183594,0.4,0.85
8,6000,Numerical solution of partial differential equations,2351844501,10.1.1.102.8243,571025,"(20, '-', 17)",79351.3969771862,Match,0.0042378902435302734,0.002469301223754883,0.006829023361206055,0.4,0.85
8,6000,Epidemiology of Schistosomiasis in,2411437609,10.1.1.306.6361,19921520,"(13, '-', 12)",79351.3969771862,Match,0.0016353130340576172,0.0008394718170166016,0.002521038055419922,0.4,0.85
8,6000,progressive multifocal leukoencephalopathy,870181006,10.1.1.415.4054,27788601,"(34, '-', 34)",79351.3969771862,Match,0.002286672592163086,0.0015425682067871094,0.003909587860107422,0.4,0.85
8,6000,Limiting fragmentation in hadron-hadron collisions at high energies,2351862696,10.1.1.346.5327,22798549,"(42, '-', 42)",79351.3969771862,Match,0.004045009613037109,0.002597808837890625,0.006777286529541016,0.4,0.85
8,6000,Social diversity favors the emergence of cooperative,870205731,10.1.1.324.3271,21299706,"(35, '-', 23)",79351.3969771862,Match,0.0030596256256103516,0.001928567886352539,0.0051043033599853516,0.4,0.85
8,6000,Auctions speak louder than words,2411442549,10.1.1.197.7563,12495722,"(23, '-', 4)",79351.3969771862,Match,0.0002810955047607422,0.00018262863159179688,0.0004780292510986328,0.4,0.85
8,6000,simplex encephalitis,2411444115,10.1.1.415.2524,27786294,"(13, '-', 20)",79351.3969771862,Match,0.0005321502685546875,0.00022745132446289062,0.0007760524749755859,0.4,0.85
